Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
D0:FC:CC:33:4D:40, 2018-05-25 13:45:47, 2018-05-25 13:45:47, -79,        3, (not associated) ,Knox-Wireless
06:9B:08:CA:F5:AC, 2018-05-25 13:45:47, 2018-05-25 13:45:47, -85,        1, (not associated) ,
16:E9:4D:4C:F8:82, 2018-05-25 13:45:50, 2018-05-25 13:45:50, -88,        1, (not associated) ,
7E:E8:E2:07:93:D7, 2018-05-25 13:45:52, 2018-05-25 13:45:52, -89,        1, (not associated) ,
C2:F0:55:33:BF:6A, 2018-05-25 13:45:48, 2018-05-25 13:45:48, -92,        1, (not associated) ,
90:B6:86:C6:F4:D4, 2018-05-25 13:45:40, 2018-05-25 13:45:40, -86,        1, (not associated) ,PSU Secure
4E:4B:AD:F5:7C:42, 2018-05-25 13:45:39, 2018-05-25 13:45:39, -88,        1, (not associated) ,
5C:AF:06:43:25:2B, 2018-05-25 13:30:57, 2018-05-25 13:45:38, -89,        4, (not associated) ,
E4:9A:79:C9:99:83, 2018-05-25 13:45:26, 2018-05-25 13:45:26, -76,        1, (not associated) ,PSU
CA:07:C6:D8:EF:4F, 2018-05-25 13:45:24, 2018-05-25 13:45:24, -79,        2, (not associated) ,
8A:1D:FF:CF:50:EB, 2018-05-25 13:45:23, 2018-05-25 13:45:23, -90,        1, (not associated) ,
3E:48:D1:A5:ED:F3, 2018-05-25 13:45:12, 2018-05-25 13:45:12, -80,        1, (not associated) ,
AA:48:A7:B9:F0:0E, 2018-05-25 13:45:14, 2018-05-25 13:45:14, -82,        2, (not associated) ,
4A:41:A8:56:1F:1D, 2018-05-25 13:45:11, 2018-05-25 13:45:11, -82,        2, (not associated) ,
B6:DE:49:33:6E:FA, 2018-05-25 13:45:03, 2018-05-25 13:45:03, -74,        2, (not associated) ,
3A:8A:C8:4A:F5:EF, 2018-05-25 13:45:01, 2018-05-25 13:45:01, -78,        1, (not associated) ,
68:5A:CF:93:37:F8, 2018-05-25 13:45:02, 2018-05-25 13:45:02, -80,        1, (not associated) ,
A2:9F:2D:CC:AE:17, 2018-05-25 13:45:04, 2018-05-25 13:45:04, -83,        1, (not associated) ,
D2:72:5D:B4:7C:A7, 2018-05-25 13:45:04, 2018-05-25 13:45:04, -84,        1, (not associated) ,
DE:AB:95:A3:A5:0C, 2018-05-25 13:45:03, 2018-05-25 13:45:03, -84,        1, (not associated) ,
D0:77:14:C8:70:FF, 2018-05-25 13:44:47, 2018-05-25 13:44:47, -51,        1, (not associated) ,xfinitywifi
66:26:68:4C:E8:C9, 2018-05-25 13:44:49, 2018-05-25 13:44:49, -76,        1, (not associated) ,
B4:BF:F6:00:96:55, 2018-05-25 13:44:48, 2018-05-25 13:44:48, -82,        1, (not associated) ,
F4:0E:22:A0:0B:19, 2018-05-25 13:44:50, 2018-05-25 13:44:50, -89,        1, (not associated) ,
C0:EE:FB:E0:4E:7C, 2018-05-25 13:44:36, 2018-05-25 13:44:36, -76,       10, 00:A2:EE:1A:09:42,
E6:74:D2:FB:E2:75, 2018-05-25 13:44:38, 2018-05-25 13:44:38, -79,        2, (not associated) ,
A0:CC:2B:98:FD:AA, 2018-05-25 13:34:07, 2018-05-25 13:44:25, -65,        3, BC:F1:F2:7A:BA:C2,
1A:73:FB:9E:E5:73, 2018-05-25 13:44:25, 2018-05-25 13:44:25, -70,        2, (not associated) ,
B6:D3:FF:FB:22:3D, 2018-05-25 13:44:27, 2018-05-25 13:44:27, -72,        1, (not associated) ,
60:02:B4:68:C0:66, 2018-05-25 13:44:27, 2018-05-25 13:44:27, -74,        1, (not associated) ,CTRAN-YARD 2.4
06:4B:1A:A7:5E:CC, 2018-05-25 13:44:16, 2018-05-25 13:44:16, -73,        3, (not associated) ,Schelhaas
DA:A1:19:DE:AD:43, 2018-05-25 13:44:16, 2018-05-25 13:44:16, -74,        2, (not associated) ,
4A:85:68:F8:6C:12, 2018-05-25 13:44:14, 2018-05-25 13:44:14, -74,        1, (not associated) ,
2C:F0:A2:A8:3B:5B, 2018-05-25 13:43:49, 2018-05-25 13:44:11, -76,       37, F4:1F:C2:BE:A6:62,PSU Secure
10:F1:F2:0E:2A:AF, 2018-05-25 13:44:12, 2018-05-25 13:44:12, -81,        1, (not associated) ,
FA:A7:D4:D2:40:3F, 2018-05-25 13:44:16, 2018-05-25 13:44:16, -87,        1, (not associated) ,
7A:99:96:27:82:DB, 2018-05-25 13:37:56, 2018-05-25 13:44:02, -72,        9, (not associated) ,
7A:0E:8B:E4:2A:04, 2018-05-25 13:44:00, 2018-05-25 13:44:00, -86,        1, (not associated) ,
BA:1F:2F:4C:9A:5B, 2018-05-25 13:43:59, 2018-05-25 13:43:59, -86,        1, (not associated) ,
A6:6C:47:C5:1D:E8, 2018-05-25 13:43:48, 2018-05-25 13:43:48, -76,        1, (not associated) ,
00:DB:70:90:CB:C6, 2018-05-25 13:43:49, 2018-05-25 13:43:49, -79,        1, (not associated) ,
16:5A:AE:91:06:22, 2018-05-25 13:43:38, 2018-05-25 13:43:38, -76,        1, (not associated) ,
24:92:0E:59:3A:7A, 2018-05-25 13:43:40, 2018-05-25 13:43:40, -78,        1, 00:80:92:5A:E0:A7,
86:E0:53:73:49:14, 2018-05-25 13:43:39, 2018-05-25 13:43:39, -82,        1, (not associated) ,
F6:07:1B:A3:EF:58, 2018-05-25 13:43:38, 2018-05-25 13:43:38, -82,        1, (not associated) ,
7A:41:D1:23:49:69, 2018-05-25 13:42:32, 2018-05-25 13:43:36, -84,        9, (not associated) ,
9C:4F:CF:AD:8C:1E, 2018-05-25 13:34:32, 2018-05-25 13:43:40, -87,       13, (not associated) ,
EA:3F:74:91:54:B9, 2018-05-25 13:43:24, 2018-05-25 13:43:24, -72,        2, (not associated) ,
CE:61:2B:C4:B4:07, 2018-05-25 13:43:26, 2018-05-25 13:43:26, -75,        2, (not associated) ,
5E:CA:1F:63:A7:0E, 2018-05-25 13:43:28, 2018-05-25 13:43:28, -77,        1, (not associated) ,
DA:A1:19:5F:64:2E, 2018-05-25 13:43:27, 2018-05-25 13:43:27, -82,        3, (not associated) ,
5A:47:5B:11:59:9A, 2018-05-25 13:43:11, 2018-05-25 13:43:11, -79,        2, (not associated) ,
7C:FA:DF:A4:07:41, 2018-05-25 13:42:55, 2018-05-25 13:42:59, -59,       15, 68:99:CD:7C:C4:C2,PSU Secure
EE:9D:0F:1E:FA:B1, 2018-05-25 13:43:01, 2018-05-25 13:43:01, -80,        1, (not associated) ,
A6:CA:6D:93:56:43, 2018-05-25 13:43:02, 2018-05-25 13:43:02, -82,        1, (not associated) ,
82:24:6D:6E:54:E3, 2018-05-25 13:42:48, 2018-05-25 13:42:48, -82,        1, (not associated) ,
E4:E4:AB:40:AA:5C, 2018-05-25 13:39:06, 2018-05-25 13:42:49, -82,      100, 44:AD:D9:C6:73:40,PSU
F2:10:6E:1F:06:EB, 2018-05-25 13:42:50, 2018-05-25 13:42:50, -83,        1, (not associated) ,
32:90:84:91:97:47, 2018-05-25 13:42:50, 2018-05-25 13:42:50, -89,        1, (not associated) ,
7E:A8:E8:EA:7C:23, 2018-05-25 13:42:34, 2018-05-25 13:42:35, -74,        2, (not associated) ,
66:34:B1:E5:39:9B, 2018-05-25 13:42:34, 2018-05-25 13:42:35, -76,        4, (not associated) ,TMobileWingman,tony blas
DA:B9:3A:7D:DC:57, 2018-05-25 13:42:40, 2018-05-25 13:42:40, -77,        1, (not associated) ,
A6:02:82:C0:F3:C7, 2018-05-25 13:42:39, 2018-05-25 13:42:39, -78,        1, (not associated) ,
B6:69:A9:A7:BF:5E, 2018-05-25 13:42:40, 2018-05-25 13:42:40, -80,        2, (not associated) ,
AE:BC:ED:1D:C6:29, 2018-05-25 13:42:37, 2018-05-25 13:42:37, -80,        2, (not associated) ,
4E:09:83:60:72:A0, 2018-05-25 13:42:40, 2018-05-25 13:42:40, -82,        3, (not associated) ,
CE:9D:37:40:43:B6, 2018-05-25 13:42:38, 2018-05-25 13:42:38, -83,        2, (not associated) ,
2E:E8:11:A5:F5:2F, 2018-05-25 13:41:49, 2018-05-25 13:42:39, -83,        2, (not associated) ,
7A:06:DA:10:0A:18, 2018-05-25 13:42:36, 2018-05-25 13:42:36, -85,        1, (not associated) ,
46:52:3F:5C:F5:92, 2018-05-25 13:42:24, 2018-05-25 13:42:25, -75,        3, (not associated) ,
D2:67:65:72:54:42, 2018-05-25 13:42:28, 2018-05-25 13:42:28, -77,        1, (not associated) ,
1A:1C:6C:A2:F8:AF, 2018-05-25 13:42:27, 2018-05-25 13:42:27, -78,        1, (not associated) ,
86:EE:56:04:CE:E6, 2018-05-25 13:42:26, 2018-05-25 13:42:26, -78,        1, (not associated) ,
4A:CA:16:CA:35:70, 2018-05-25 13:42:26, 2018-05-25 13:42:26, -82,        1, (not associated) ,
CE:C5:57:6D:5D:53, 2018-05-25 13:42:25, 2018-05-25 13:42:25, -82,        2, (not associated) ,
08:21:EF:8A:B3:91, 2018-05-25 13:32:38, 2018-05-25 13:42:16, -81,       27, 8C:79:67:4E:DB:9A,
92:AD:CE:79:58:D6, 2018-05-25 13:42:12, 2018-05-25 13:42:12, -82,        1, (not associated) ,
D2:B4:DA:AC:BC:83, 2018-05-25 13:42:01, 2018-05-25 13:42:01, -75,        3, (not associated) ,
40:4E:36:8D:16:5D, 2018-05-25 13:40:06, 2018-05-25 13:42:03, -82,       34, (not associated) ,PSU
F6:B1:87:4E:DA:13, 2018-05-25 13:41:59, 2018-05-25 13:41:59, -83,        1, (not associated) ,
0A:76:61:FB:90:D4, 2018-05-25 13:41:56, 2018-05-25 13:42:01, -84,        5, (not associated) ,
4E:15:BB:F4:F2:CA, 2018-05-25 13:41:50, 2018-05-25 13:41:50, -77,        4, (not associated) ,
D6:82:E6:D3:2E:8A, 2018-05-25 13:41:47, 2018-05-25 13:41:47, -78,        1, (not associated) ,
36:11:41:A1:56:A0, 2018-05-25 13:41:47, 2018-05-25 13:41:47, -83,        1, (not associated) ,TMobileWingman
96:AA:82:47:06:77, 2018-05-25 13:41:47, 2018-05-25 13:41:47, -83,        2, (not associated) ,
F6:0D:2E:A1:6E:E0, 2018-05-25 13:41:52, 2018-05-25 13:41:52, -86,        2, (not associated) ,TMobileWingman
A8:81:95:66:BD:80, 2018-05-25 13:40:39, 2018-05-25 13:41:40, -72,       13, 7C:95:F3:55:13:12,
66:65:59:EF:54:42, 2018-05-25 13:41:36, 2018-05-25 13:41:36, -73,        1, (not associated) ,
6A:32:37:66:A2:7A, 2018-05-25 13:41:37, 2018-05-25 13:41:37, -77,        2, (not associated) ,
9E:80:24:CA:5D:E2, 2018-05-25 13:41:38, 2018-05-25 13:41:39, -81,        3, (not associated) ,
92:D6:5D:15:98:38, 2018-05-25 13:41:38, 2018-05-25 13:41:39, -83,        2, (not associated) ,
A6:DF:F5:8F:DE:D2, 2018-05-25 13:41:28, 2018-05-25 13:41:28, -69,        3, (not associated) ,
16:2D:29:C0:71:4B, 2018-05-25 13:41:23, 2018-05-25 13:41:23, -69,        2, (not associated) ,
A6:71:8C:FA:40:E7, 2018-05-25 13:41:24, 2018-05-25 13:41:24, -74,        4, (not associated) ,
7A:D2:BB:D2:D8:64, 2018-05-25 13:41:26, 2018-05-25 13:41:26, -77,        1, (not associated) ,
7A:0C:36:C5:2B:2B, 2018-05-25 13:41:27, 2018-05-25 13:41:28, -79,        2, (not associated) ,
EA:F1:7D:BB:0A:62, 2018-05-25 13:41:24, 2018-05-25 13:41:24, -80,        2, (not associated) ,
12:8E:6C:83:49:FA, 2018-05-25 13:41:24, 2018-05-25 13:41:24, -88,        1, (not associated) ,
76:30:DF:C4:F0:A4, 2018-05-25 13:41:13, 2018-05-25 13:41:13, -81,        2, (not associated) ,
C6:B2:3A:7B:3A:2C, 2018-05-25 13:41:13, 2018-05-25 13:41:13, -89,        1, (not associated) ,
40:4D:7F:BC:1D:68, 2018-05-25 13:40:50, 2018-05-25 13:41:04, -78,       13, 58:93:96:2B:CF:78,PavlovMedia
1A:EE:92:FD:39:F6, 2018-05-25 13:41:03, 2018-05-25 13:41:03, -80,        1, (not associated) ,
A8:BB:CF:0B:C1:BA, 2018-05-25 13:40:03, 2018-05-25 13:41:04, -83,        3, B6:8B:19:F2:99:28,
D8:C4:6A:9F:66:32, 2018-05-25 13:41:03, 2018-05-25 13:41:03, -89,        3, 64:D9:89:C4:55:CD,
7C:04:D0:22:3A:57, 2018-05-25 13:40:50, 2018-05-25 13:40:50,  -1,        2, 6E:E3:0E:CA:A4:82,
92:C2:69:00:77:D8, 2018-05-25 13:40:51, 2018-05-25 13:40:51, -72,        3, (not associated) ,
DA:15:48:67:A4:F2, 2018-05-25 13:40:17, 2018-05-25 13:40:52, -80,        5, (not associated) ,
8A:95:0E:9E:04:1B, 2018-05-25 13:40:48, 2018-05-25 13:40:48, -81,        2, (not associated) ,
68:84:70:25:AB:04, 2018-05-25 13:36:22, 2018-05-25 13:40:50, -84,        7, 6E:E3:0E:CA:A4:82,
D0:04:01:0C:88:C0, 2018-05-25 13:40:50, 2018-05-25 13:40:50, -88,        1, (not associated) ,
E4:9A:79:76:D2:9E, 2018-05-25 13:31:30, 2018-05-25 13:40:51, -88,       16, BC:F1:F2:7A:C8:42,PSU Secure
98:01:A7:AA:F5:07, 2018-05-25 13:40:16, 2018-05-25 13:40:40, -67,       10, (not associated) ,aliorange,PSU Secure
4C:74:BF:69:01:64, 2018-05-25 13:40:18, 2018-05-25 13:40:36, -76,       62, 44:AD:D9:C6:73:40,PSU
6E:23:88:78:85:16, 2018-05-25 13:40:35, 2018-05-25 13:40:35, -78,        1, (not associated) ,
7A:14:95:90:86:C7, 2018-05-25 13:40:35, 2018-05-25 13:40:35, -80,        1, (not associated) ,
C2:34:C2:E6:20:B3, 2018-05-25 13:40:38, 2018-05-25 13:40:38, -82,        1, (not associated) ,
C2:FC:4F:B2:A3:F1, 2018-05-25 13:40:39, 2018-05-25 13:40:39, -84,        2, (not associated) ,
00:3D:E8:CF:2A:AA, 2018-05-25 13:40:36, 2018-05-25 13:40:36, -84,        1, (not associated) ,
40:0E:85:FB:AB:92, 2018-05-25 13:32:33, 2018-05-25 13:40:24, -77,        8, (not associated) ,
E8:2A:EA:60:CC:55, 2018-05-25 13:30:53, 2018-05-25 13:40:23, -81,       31, (not associated) ,
FA:1C:8D:4C:AE:FD, 2018-05-25 13:40:25, 2018-05-25 13:40:25, -87,        1, (not associated) ,
E2:F5:9E:46:3E:03, 2018-05-25 13:40:16, 2018-05-25 13:40:16, -77,        2, (not associated) ,
2E:58:A9:1A:FA:5D, 2018-05-25 13:40:15, 2018-05-25 13:40:15, -79,        1, (not associated) ,
CA:EF:04:AA:6D:DD, 2018-05-25 13:40:16, 2018-05-25 13:40:16, -80,        2, (not associated) ,TMobileWingman
B6:10:8D:02:60:78, 2018-05-25 13:40:12, 2018-05-25 13:40:12, -85,        1, (not associated) ,
8C:34:FD:3B:D3:D5, 2018-05-25 13:31:12, 2018-05-25 13:40:14, -86,       22, 50:17:FF:9E:07:10,
78:31:C1:CC:2D:76, 2018-05-25 13:38:51, 2018-05-25 13:40:01, -59,       96, (not associated) ,houseofyes,RACC,OmnivorePDX,TheGrandHotel,Marylhurst_Guest,WM553c7e,HOME-96F5,PSU Guest
72:58:87:32:60:74, 2018-05-25 13:40:04, 2018-05-25 13:40:04, -78,        6, (not associated) ,
50:DC:E7:FC:82:BB, 2018-05-25 13:37:36, 2018-05-25 13:40:03, -87,        2, F8:35:DD:00:66:FF,
0A:72:94:A5:CA:87, 2018-05-25 13:34:35, 2018-05-25 13:39:50, -79,        4, (not associated) ,
7E:13:70:4F:76:16, 2018-05-25 13:39:49, 2018-05-25 13:39:49, -81,        1, (not associated) ,
02:4B:8E:3B:E2:D8, 2018-05-25 13:39:49, 2018-05-25 13:39:49, -83,        2, (not associated) ,
DC:0B:34:BC:E7:53, 2018-05-25 13:38:48, 2018-05-25 13:39:49, -83,        3, (not associated) ,
62:CC:62:1A:4B:BB, 2018-05-25 13:39:51, 2018-05-25 13:39:51, -87,        1, (not associated) ,
9A:B3:F4:27:41:B4, 2018-05-25 13:39:39, 2018-05-25 13:39:39, -75,        2, (not associated) ,
2A:B3:DA:32:AC:4A, 2018-05-25 13:39:40, 2018-05-25 13:39:40, -91,        1, (not associated) ,
66:5E:75:5C:A7:44, 2018-05-25 13:39:27, 2018-05-25 13:39:27, -70,        1, (not associated) ,
82:4E:26:F8:35:77, 2018-05-25 13:39:24, 2018-05-25 13:39:24, -78,        3, (not associated) ,
9A:F1:9D:1D:09:21, 2018-05-25 13:39:23, 2018-05-25 13:39:23, -79,        2, (not associated) ,
82:FE:79:0C:51:F9, 2018-05-25 13:39:23, 2018-05-25 13:39:23, -80,        1, (not associated) ,
46:2B:28:D2:55:E6, 2018-05-25 13:37:25, 2018-05-25 13:39:28, -84,        2, (not associated) ,
0E:64:D1:C1:82:13, 2018-05-25 13:39:27, 2018-05-25 13:39:27, -85,        1, (not associated) ,
1C:AB:A7:A0:3D:29, 2018-05-25 13:37:11, 2018-05-25 13:39:23, -86,       31, B2:70:2D:8D:6E:78,
D0:13:FD:65:45:6A, 2018-05-25 13:39:25, 2018-05-25 13:39:25, -89,        1, (not associated) ,
BA:69:9C:9B:80:3D, 2018-05-25 13:39:11, 2018-05-25 13:39:12, -80,        2, (not associated) ,
2C:0E:3D:C3:88:91, 2018-05-25 13:39:13, 2018-05-25 13:39:13, -82,        1, (not associated) ,mycdkwifi
12:E8:8B:DE:5E:CA, 2018-05-25 13:39:11, 2018-05-25 13:39:11, -82,        3, (not associated) ,
48:BF:6B:30:63:96, 2018-05-25 13:31:12, 2018-05-25 13:39:03, -51,       41, 7C:95:F3:CC:73:B2,PSU Secure
AE:DF:49:CA:C1:F3, 2018-05-25 13:39:01, 2018-05-25 13:39:02, -81,        2, (not associated) ,TMobileWingman
DE:4F:6E:1F:C0:E2, 2018-05-25 13:39:04, 2018-05-25 13:39:04, -83,        1, (not associated) ,
A8:66:7F:5E:A3:02, 2018-05-25 13:38:59, 2018-05-25 13:38:59, -85,        1, 7C:95:F3:55:06:52,
3E:2E:27:BE:39:4F, 2018-05-25 13:39:02, 2018-05-25 13:39:02, -86,        1, (not associated) ,
D0:03:4B:A3:54:7D, 2018-05-25 13:38:59, 2018-05-25 13:39:00, -86,        8, 00:A2:EE:0C:25:42,
2C:0E:3D:3A:D7:49, 2018-05-25 13:30:29, 2018-05-25 13:38:49, -83,      105, (not associated) ,attwifi,PSU
D6:58:F7:EB:F1:BB, 2018-05-25 13:38:52, 2018-05-25 13:38:52, -84,        1, (not associated) ,
8E:80:E2:1B:55:7F, 2018-05-25 13:38:50, 2018-05-25 13:38:50, -85,        1, (not associated) ,
F2:63:1C:65:2C:BC, 2018-05-25 13:38:50, 2018-05-25 13:38:50, -87,        1, (not associated) ,
DA:A1:19:F1:07:7F, 2018-05-25 13:38:35, 2018-05-25 13:38:36, -81,        4, (not associated) ,
DA:A1:19:C2:86:CF, 2018-05-25 13:38:38, 2018-05-25 13:38:38, -83,        2, (not associated) ,
00:56:CD:09:9A:3F, 2018-05-25 13:37:54, 2018-05-25 13:38:27, -73,        7, 7C:95:F3:CC:73:40,PSU
B8:D7:AF:A1:BE:61, 2018-05-25 13:31:12, 2018-05-25 13:38:23, -74,       16, 7C:95:F3:CC:68:F2,
C6:37:46:32:1A:F4, 2018-05-25 13:38:24, 2018-05-25 13:38:24, -79,        1, (not associated) ,
CC:08:8D:91:F7:D4, 2018-05-25 13:38:28, 2018-05-25 13:38:28, -86,        3, 84:B8:02:89:18:D2,
5E:D8:4A:8C:A9:C8, 2018-05-25 13:38:28, 2018-05-25 13:38:28, -89,        1, (not associated) ,
42:7D:F5:97:65:8E, 2018-05-25 13:38:15, 2018-05-25 13:38:15, -70,        1, (not associated) ,
D0:13:FD:24:72:93, 2018-05-25 13:38:15, 2018-05-25 13:38:15, -80,        4, (not associated) ,
DA:A1:19:08:67:1D, 2018-05-25 13:38:11, 2018-05-25 13:38:11, -81,        3, (not associated) ,
F4:09:D8:CD:A6:4A, 2018-05-25 13:38:16, 2018-05-25 13:38:16, -86,        1, (not associated) ,
80:58:F8:A6:72:14, 2018-05-25 13:38:01, 2018-05-25 13:38:01, -80,        2, (not associated) ,
04:D6:AA:01:B5:94, 2018-05-25 13:35:06, 2018-05-25 13:38:01, -81,        2, (not associated) ,
90:06:28:B2:1E:C7, 2018-05-25 13:30:28, 2018-05-25 13:38:01, -81,        4, (not associated) ,
36:98:F8:3B:98:51, 2018-05-25 13:37:59, 2018-05-25 13:38:00, -83,        3, (not associated) ,
88:B4:A6:F5:15:00, 2018-05-25 13:37:59, 2018-05-25 13:37:59, -83,        1, (not associated) ,
6E:A5:7D:94:0C:DE, 2018-05-25 13:38:03, 2018-05-25 13:38:04, -87,        2, (not associated) ,
DA:A1:19:2F:68:6F, 2018-05-25 13:37:46, 2018-05-25 13:37:47, -64,        6, (not associated) ,
C6:7E:4C:DB:11:F6, 2018-05-25 13:37:49, 2018-05-25 13:37:49, -85,        1, (not associated) ,
2E:95:30:E3:AF:98, 2018-05-25 13:37:52, 2018-05-25 13:37:52, -86,        1, (not associated) ,
A6:FD:D5:CC:04:F6, 2018-05-25 13:37:51, 2018-05-25 13:37:51, -86,        1, (not associated) ,
EA:E0:32:3B:5C:5E, 2018-05-25 13:37:49, 2018-05-25 13:37:49, -88,        3, (not associated) ,
96:BD:98:DC:01:4C, 2018-05-25 13:37:38, 2018-05-25 13:37:38, -77,        5, (not associated) ,
3A:25:51:B2:4A:1F, 2018-05-25 13:37:34, 2018-05-25 13:37:35, -79,        4, (not associated) ,
2A:F2:6A:EA:E2:64, 2018-05-25 13:37:39, 2018-05-25 13:37:39, -82,        2, (not associated) ,
DC:A4:CA:96:7E:EC, 2018-05-25 13:37:26, 2018-05-25 13:37:26,  -1,        6, 7C:95:F3:CC:6D:32,
D0:04:01:1C:A4:56, 2018-05-25 13:37:25, 2018-05-25 13:37:26, -66,        3, (not associated) ,PSU Secure
7E:1D:30:1A:E9:A8, 2018-05-25 13:37:28, 2018-05-25 13:37:28, -82,        1, (not associated) ,
F6:8A:C2:96:52:13, 2018-05-25 13:37:24, 2018-05-25 13:37:24, -83,        2, (not associated) ,
A6:55:AB:50:10:33, 2018-05-25 13:37:26, 2018-05-25 13:37:26, -86,        1, (not associated) ,
40:9C:28:B3:EB:17, 2018-05-25 13:36:31, 2018-05-25 13:37:00, -46,       28, 7C:95:F3:72:97:52,PSU Secure
BA:D9:E3:A2:92:16, 2018-05-25 13:36:59, 2018-05-25 13:36:59, -72,        4, (not associated) ,
62:3D:5D:3A:04:D5, 2018-05-25 13:37:04, 2018-05-25 13:37:04, -75,        4, (not associated) ,
C2:F1:64:FD:02:96, 2018-05-25 13:37:03, 2018-05-25 13:37:03, -88,        1, (not associated) ,
20:AB:37:65:2C:21, 2018-05-25 13:30:31, 2018-05-25 13:36:50, -79,      256, 44:AD:D9:C6:73:42,PSU Secure
C2:7D:AE:2D:F8:13, 2018-05-25 13:36:48, 2018-05-25 13:36:48, -80,        1, (not associated) ,
CE:16:14:66:99:DC, 2018-05-25 13:36:47, 2018-05-25 13:36:47, -86,        1, (not associated) ,
9E:44:35:59:9E:5F, 2018-05-25 13:35:55, 2018-05-25 13:36:49, -86,        2, (not associated) ,
CE:87:6D:3F:7C:FB, 2018-05-25 13:36:51, 2018-05-25 13:36:51, -89,        1, (not associated) ,
4E:2E:48:8D:3C:85, 2018-05-25 13:36:40, 2018-05-25 13:36:40, -78,        1, (not associated) ,
0E:D2:C9:98:95:30, 2018-05-25 13:36:38, 2018-05-25 13:36:38, -80,        1, (not associated) ,
9A:A5:09:C6:3B:D1, 2018-05-25 13:36:38, 2018-05-25 13:36:38, -82,        1, (not associated) ,
00:17:23:18:02:1B, 2018-05-25 13:36:37, 2018-05-25 13:36:37, -84,        1, (not associated) ,TMVBWN
1E:F5:B5:75:08:6B, 2018-05-25 13:36:38, 2018-05-25 13:36:38, -85,        1, (not associated) ,
D0:04:01:E1:F8:C0, 2018-05-25 13:36:35, 2018-05-25 13:36:35, -86,        1, (not associated) ,
62:97:C0:F1:5C:CF, 2018-05-25 13:36:39, 2018-05-25 13:36:39, -88,        2, (not associated) ,
DC:EF:CA:FC:8A:8F, 2018-05-25 13:36:38, 2018-05-25 13:36:38, -89,        1, (not associated) ,xfinitywifi
B0:C1:9E:5B:06:38, 2018-05-25 13:34:03, 2018-05-25 13:36:24, -74,       32, 7C:95:F3:CC:6B:32,PSU Secure
6A:C6:84:4F:6F:F9, 2018-05-25 13:36:28, 2018-05-25 13:36:28, -79,        1, (not associated) ,
AA:28:DE:43:EA:3E, 2018-05-25 13:36:24, 2018-05-25 13:36:24, -82,        3, (not associated) ,TMobileWingman
8C:F5:A3:04:EC:53, 2018-05-25 13:36:25, 2018-05-25 13:36:25, -84,        5, (not associated) ,PSU Secure
7A:C0:64:24:75:F0, 2018-05-25 13:36:26, 2018-05-25 13:36:26, -90,        2, (not associated) ,
98:00:C6:E6:52:08, 2018-05-25 13:36:12, 2018-05-25 13:36:12, -77,        2, (not associated) ,HOME-A6FD-5
F6:53:9A:42:43:43, 2018-05-25 13:36:15, 2018-05-25 13:36:15, -83,        2, (not associated) ,
86:1D:56:DF:E2:90, 2018-05-25 13:36:12, 2018-05-25 13:36:12, -84,        4, (not associated) ,
8A:64:80:9A:5E:7F, 2018-05-25 13:36:11, 2018-05-25 13:36:11, -85,        1, (not associated) ,
98:5F:D3:DF:2B:5F, 2018-05-25 13:36:13, 2018-05-25 13:36:13, -89,        2, 00:14:3E:1F:B7:60,
D4:A3:3D:8B:B0:3D, 2018-05-25 13:32:29, 2018-05-25 13:36:03, -69,       15, (not associated) ,PSU
F6:12:80:3E:58:FD, 2018-05-25 13:35:59, 2018-05-25 13:35:59, -75,        2, (not associated) ,
76:1B:41:CA:6C:B0, 2018-05-25 13:36:02, 2018-05-25 13:36:02, -79,        1, (not associated) ,
4E:80:C8:E9:0D:57, 2018-05-25 13:35:59, 2018-05-25 13:35:59, -79,        1, (not associated) ,
B8:D7:AF:A3:63:CA, 2018-05-25 13:36:04, 2018-05-25 13:36:04, -81,        1, (not associated) ,
AA:69:89:65:9D:C6, 2018-05-25 13:36:04, 2018-05-25 13:36:04, -84,        1, (not associated) ,
16:38:3C:CC:AF:F4, 2018-05-25 13:35:48, 2018-05-25 13:35:48, -83,        2, (not associated) ,
1A:39:6E:CF:56:8E, 2018-05-25 13:35:50, 2018-05-25 13:35:50, -87,        1, (not associated) ,
36:3B:5F:62:19:0E, 2018-05-25 13:35:37, 2018-05-25 13:35:37, -77,        1, (not associated) ,TMobileWingman
E6:80:E1:2F:53:82, 2018-05-25 13:35:39, 2018-05-25 13:35:39, -84,        1, (not associated) ,
B4:AE:2B:D8:86:54, 2018-05-25 13:30:44, 2018-05-25 13:35:27, -57,       14, 7C:95:F3:CC:6D:30,
FC:DB:B3:36:A4:D0, 2018-05-25 13:35:27, 2018-05-25 13:35:27, -81,        1, (not associated) ,PSU Secure
A4:5E:60:F3:5C:1B, 2018-05-25 13:35:20, 2018-05-25 13:35:27, -81,       13, 7C:95:F3:55:06:50,flypdx
16:E4:06:06:05:2A, 2018-05-25 13:35:25, 2018-05-25 13:35:25, -83,        1, (not associated) ,
DA:A1:19:15:F7:A4, 2018-05-25 13:35:13, 2018-05-25 13:35:13, -75,        1, (not associated) ,
1E:B9:CB:93:8E:A0, 2018-05-25 13:35:11, 2018-05-25 13:35:11, -81,        1, (not associated) ,
26:63:26:21:14:9C, 2018-05-25 13:35:14, 2018-05-25 13:35:15, -82,        2, (not associated) ,
